Report ID,Filing Year,Filing Period,Report Type,Entity Name,Street Address,City,State,Zip Code,Phone Number,Principal Last Name,Principal First Name,Lobbyist Employees,Target Office,Candidate Last Name,Candidate First Name,Candidate Type,Political Committee,Third Party,Compensation Owed,Total Expenses,Total Raised
559392,2024,2,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lester  Marks ; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Douglas Spring; Michael Stinson;,City Council Member,Brooks-Powers,Selvena,Candidate,Selvena 2025,,0,0,250
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,Borough President,Richards,Donovan,Candidate,Friends of Donovan Richards,,0,0,2240
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,City Council Member,Velazquez,Majorie,Candidate,Velazquez 2023,,0,0,4300
559392,2024,2,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lester  Marks ; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Douglas Spring; Michael Stinson;,City Council Member,Brooks-Powers,Selvena,Candidate,Selvena 2025,,0,0,250
563092,2024,1,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Borough President,Richards,Donovan,Candidate,Friends of Donovan Richards,,0,0,250
563092,2024,1,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,City Council Member,Schulman,Lynn,Candidate,Lynn for NYC 2023,,0,0,500
563092,2024,1,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Borough President,Richards,Donovan,Candidate,Friends of Donovan Richards,,0,0,250
563092,2024,1,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,City Council Member,Schulman,Lynn,Candidate,Lynn for NYC 2023,,0,0,500
563607,2024,3,Fundraising,"James F. Capalino & Associates, Inc.","1255 5th avenue, apt 7c",New York,NY,10029,2126165810,Christensen,Lucy,Mark Thompson;,Borough President,Levine,Mark,Candidate,Mark Levine 2025,,0,0,0
563607,2024,3,Fundraising,"James F. Capalino & Associates, Inc.","1255 5th avenue, apt 7c",New York,NY,10029,2126165810,Christensen,Lucy,Mark Thompson;,Borough President,Levine,Mark,Candidate,Mark Levine 2025,,0,0,0
563852,2024,3,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,City Council Member,Brooks-Powers,Selvena,Candidate,Selvena 2025,,0,0,1800
563852,2024,3,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,City Council Member,Brooks-Powers,Selvena,Candidate,Selvena 2025,,0,0,1800
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Undecided,salamanca,Rafael,Candidate,salamanca 2025,,0,0,1000
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,farias,amanda,Candidate,farias 2025,,0,0,500
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Undecided,salamanca,Rafael,Candidate,salamanca 2025,,0,0,1000
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,farias,amanda,Candidate,farias 2025,,0,0,500
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Undecided,salamanca,Rafael,Candidate,salamanca 2025,,0,0,1000
564029,2024,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,farias,amanda,Candidate,farias 2025,,0,0,500
564256,2024,3,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,,Mayor,Adams,Eric,Candidate,Eric Adams 2025,,40100,0,40100
564256,2024,3,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,,Mayor,Adams,Eric,Candidate,Eric Adams 2025,,40100,0,40100
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Encarnacion,Elsie,Candidate,COMMITTEE TO ELECT ELSIE ENCARNACION 2025,,0,0,250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Jelanie DeShong; Olivia Foster; Eliza Fuller; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Farias,Amanda,Candidate,FARIAS 2025,,0,0,1250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Brannan,Justin,Candidate,Brannan for Brooklyn,,0,0,3200
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,City Council Member,Brannan,Justin,Candidate,JB 2023,,0,0,4400
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Schulman,Lynn,Candidate,Lynn For NYC 2025,,0,0,500
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Lindsay Brooke Marinovich; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Joseph,Rita,Candidate,Rita Joseph 2025,,0,0,1250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Encarnacion,Elsie,Candidate,COMMITTEE TO ELECT ELSIE ENCARNACION 2025,,0,0,250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Jelanie DeShong; Olivia Foster; Eliza Fuller; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Farias,Amanda,Candidate,FARIAS 2025,,0,0,1250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Brannan,Justin,Candidate,Brannan for Brooklyn,,0,0,3200
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Schulman,Lynn,Candidate,Lynn For NYC 2025,,0,0,500
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Lindsay Brooke Marinovich; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Joseph,Rita,Candidate,Rita Joseph 2025,,0,0,1250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Jelanie DeShong; Olivia Foster; Eliza Fuller; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Meghan  Mangini; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Encarnacion,Elsie,Candidate,COMMITTEE TO ELECT ELSIE ENCARNACION 2025,,0,0,250
564293,2024,3,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Eldad Gothelf; Julie Greenberg; Marian Guerra; Oluwatobi Jaiyesimi; Suri Kasirer; Palak Kaushal; Jelanie DeShong; Olivia Foster; Eliza Fuller; Lindsay Brooke Marinovich; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Meghan  Mangini; Alexander Shapanka; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Farias,Amanda,Candidate,FARIAS 2025,,0,0,1250
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,City Council Member,Velazquez,Majorie,Candidate,Velazquez 2023,,0,0,4300
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,City Council Member,Brannan,Justin,Candidate,JB 2023,,0,0,4400
542387,2023,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,City Council Member,Menin,Julie,Candidate,Menin for NYC 2023,,0,0,1000
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein;,Mayor,adams,Eric,Candidate,eric adams 2025,,0,0,12600
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,Salamanca,Rafael,Candidate,District 17,,0,0,8400
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein;,Mayor,adams,Eric,Candidate,eric adams 2025,,0,0,12600
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,Salamanca,Rafael,Candidate,District 17,,0,0,8400
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein;,Mayor,adams,Eric,Candidate,eric adams 2025,,0,0,12600
542731,2023,3,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,City Council Member,Salamanca,Rafael,Candidate,District 17,,0,0,8400
543253,2023,6,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Queens District Attorney,Katz,Melinda,Public Servant,Katz NYS,,0,0,1500
543253,2023,6,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Borough President,Richards,Donovan,Candidate,Friends of Donovan Richards,,0,0,250
543253,2023,6,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Queens District Attorney,Katz,Melinda,Public Servant,Katz NYS,,0,0,1500
543253,2023,6,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Borough President,Richards,Donovan,Candidate,Friends of Donovan Richards,,0,0,250
545933,2023,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,Jumaame,williams,Candidate,jumaane nyc,,0,0,200
545933,2023,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,Jumaame,williams,Candidate,jumaane nyc,,0,0,200
545933,2023,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,Jumaame,williams,Candidate,jumaane nyc,,0,0,200
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Levine,Mark,Candidate,Mark Levine 2025,,0,0,600
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Brannan,Justin,Candidate,JB2023,,0,0,250
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Levine,Mark,Candidate,Mark Levine 2025,,0,0,600
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Brannan,Justin,Candidate,JB2023,,0,0,250
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Levine,Mark,Candidate,Mark Levine 2025,,0,0,600
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,District Attorney for Manhattan,Weinstein,Tali,Public Servant,New Yorkers for Tali,,20000,0,0
570721,2023,5,Fundraising,"Robert A. Ungar Associates, Inc.","150 State Street, Suite 501",Albany,NY,12207,5162272400,Ungar,Robert,Melissa Gonzalez; Robert Ungar;,Borough President,Gibson,Vanessa,Candidate,People for Vanessa L. Gibson,,0,0,500
547075,2023,6,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,City Council Member,Brannan,Justin,Candidate,JB2023,,0,0,250
554913,2024,1,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Gibson,Vanessa,Candidate,People for Vanessa L. Gibson,,0,0,500
554913,2024,1,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Richards,Donovan,Candidate,Friends for Donovan Richards,,0,0,8960
554913,2024,1,Fundraising,Kasirer LLC,"120 Broadway, Suite 1010",New York,NY,10271,2122851800,Blum,Jennifer,Jovia  Radix-Seaborough; Bianca Almedina; Omar Alvarellos; Dev Awasthi; Natalie Bashner; Jennifer Blum; Michael Braun; Danielle Chan; Frank Clarke; Julia Corrado; Jelanie DeShong; Olivia Foster; Eliza Fuller; Felix Garcia; Eldad Gothelf; Julie Greenberg; Marian Guerra; Suri Kasirer; Lester  Marks ; Tristan Massalay-Ellis; Katherine McGrath; Evangelina  Medellin; Madison Mounty; Nicholas Pepe; Jennifer Rivera; Melissa Rosenberg; Charlie Samboy ; Douglas Spring; Michael Stinson; Briana Uwa;,Borough President,Gibson,Vanessa,Candidate,People for Vanessa L. Gibson,,0,0,500
